x,t=9.00e+03s,t=2.16e+04s,t=8.28e+04s,t=1.09e+05s,t=1.72e+05s,t=2.44e+05s,t=3.60e+05s
3.636363636363636319e-08,2.045297618417790846e+26,2.052440430827010417e+26,2.058450876396260476e+26,2.059226552008798853e+26,2.060382866828581749e+26,1.049315360719665729e+26,9.555767021546869858e+25
3.585858585858586164e-08,2.045565579416119354e+26,2.052603967292507823e+26,2.058530346064093662e+26,2.059295426759777078e+26,2.060436055515555489e+26,1.048562719761549100e+26,9.549593601496995288e+25
3.686868686868687136e-08,2.045029156157396793e+26,2.052276702558663269e+26,2.058371360363544082e+26,2.059157642323269951e+26,2.060329657215577984e+26,1.050065361418702399e+26,9.561922550366656207e+25
3.636363636363636319e-08,2.045297618496081228e+26,2.052440430845795229e+26,2.058450876398522721e+26,2.059226552010281819e+26,2.060382866829272724e+26,1.049315359651533304e+26,9.555767016114729225e+25
3.737373737373737292e-08,2.044760191194065004e+26,2.052112782141310569e+26,2.058291797924227293e+26,2.059088697675858230e+26,2.060276426663930389e+26,1.050812741825817070e+26,9.568060289647951404e+25
3.686868686868687136e-08,2.045029156235964458e+26,2.052276702577488969e+26,2.058371360365809420e+26,2.059157642324756010e+26,2.060329657216269645e+26,1.050065360361402569e+26,9.561922544974707878e+25
3.787878787878788108e-08,2.044490722160178247e+26,2.051948669246830217e+26,2.058212189038822522e+26,2.059019718040692526e+26,2.060223175161715105e+26,1.051557520637627901e+26,9.574180334900075233e+25
3.737373737373737292e-08,2.044760191272915106e+26,2.052112782160179907e+26,2.058291797926496410e+26,2.059088697677344289e+26,2.060276426664622394e+26,1.050812740779211365e+26,9.568060284295826012e+25
3.838383838383838264e-08,2.044220747683312709e+26,2.051784363546362064e+26,2.058132533667783772e+26,2.058950703391863534e+26,2.060169902696989031e+26,1.052299716361736694e+26,9.580282780929256177e+25
3.787878787878788108e-08,2.044490722239309755e+26,2.051948669265738037e+26,2.058212189041091983e+26,2.059019718042178929e+26,2.060223175162406767e+26,1.051557519601580428e+26,9.574180329587394821e+25
3.888888888888889081e-08,2.043950266386240740e+26,2.051619864710334715e+26,2.058052831771532747e+26,2.058881653703455765e+26,2.060116609257812157e+26,1.053039347319132528e+26,9.586367721845070432e+25
3.838383838383838264e-08,2.044220747762727685e+26,2.051784363565313177e+26,2.058132533670053920e+26,2.058950703393351998e+26,2.060169902697681723e+26,1.052299715336114481e+26,9.580282775655665121e+25
3.939393939393939236e-08,2.043679276886884814e+26,2.051455172408437354e+26,2.057973083310437208e+26,2.058812568949508719e+26,2.060063294832223170e+26,1.053776431646537160e+26,9.592435251066798463e+25
3.888888888888889081e-08,2.043950266465939184e+26,2.051619864729328778e+26,2.058052831773804957e+26,2.058881653704944573e+26,2.060116609258504849e+26,1.053039346303803462e+26,9.586367716610214827e+25
3.989898989898990053e-08,2.043407777798333678e+26,2.051290286309645856e+26,2.057893288244832615e+26,2.058743449104059146e+26,2.060009959408264883e+26,1.054510987298731860e+26,9.598485461329807320e+25
3.939393939393939236e-08,2.043679276966872224e+26,2.051455172427474367e+26,2.057973083312714228e+26,2.058812568951001306e+26,2.060063294832919642e+26,1.053776430641371704e+26,9.592435245870320967e+25
4.040404040404040208e-08,2.043135767728781189e+26,2.051125206082182931e+26,2.057813446535003579e+26,2.058674294141097756e+26,2.059956602973961552e+26,1.055243032050837356e+26,9.604518444691596238e+25
3.989898989898990053e-08,2.043407777878605586e+26,2.051290286328724444e+26,2.057893288247112041e+26,2.058743449105551390e+26,2.060009959408959637e+26,1.054510986303602197e+26,9.598485456171343721e+25
4.090909090909091025e-08,2.042863245281534218e+26,2.050959931393561417e+26,2.057733558141192446e+26,2.058605104034604262e+26,2.059903225517329875e+26,1.055972583500570750e+26,9.610534292538192701e+25
4.040404040404040208e-08,2.043135767809342062e+26,2.051125206101307561e+26,2.057813446537287127e+26,2.058674294142592405e+26,2.059956602974658368e+26,1.055243031065618415e+26,9.604518439570821836e+25
4.141414141414141842e-08,2.042590209054980010e+26,2.050794461910545109e+26,2.057653623023598956e+26,2.058535878758528141e+26,2.059849827026383456e+26,1.056699659070456057e+26,9.616533095590038264e+25
4.090909090909091025e-08,2.042863245362382682e+26,2.050959931412728310e+26,2.057733558143476338e+26,2.058605104036097880e+26,2.059903225518027721e+26,1.055972582525137464e+26,9.610534287454739847e+25
4.191919191919191997e-08,2.042316657642567284e+26,2.050628797299158725e+26,2.057573641142371998e+26,2.058466618286790353e+26,2.059796407489121127e+26,1.057424276010013429e+26,9.622514943908157847e+25
4.141414141414141842e-08,2.042590209136120532e+26,2.050794461929755295e+26,2.057653623025884909e+26,2.058535878760024508e+26,2.059849827027079584e+26,1.056699658104687477e+26,9.616533090543587412e+25
4.242424242424242814e-08,2.042042589632791804e+26,2.050462937224705427e+26,2.057493612457631598e+26,2.058397322593297423e+26,2.059742966893535876e+26,1.058146451397910766e+26,9.628479926900064453e+25
4.191919191919191997e-08,2.042316657724001239e+26,2.050628797318413922e+26,2.057573641144662762e+26,2.058466618288290499e+26,2.059796407489818629e+26,1.057424275053788782e+26,9.622514938898368836e+25
4.292929292929292969e-08,2.041768003609159268e+26,2.050296881351724906e+26,2.057413536929433185e+26,2.058327991651919116e+26,2.059689505227609012e+26,1.058866202144078043e+26,9.634428133325646709e+25
4.242424242424242814e-08,2.042042589714517817e+26,2.050462937244001513e+26,2.057493612459923392e+26,2.058397322594797569e+26,2.059742966894233379e+26,1.058146450451111511e+26,9.628479921926602275e+25
4.343434343434343786e-08,2.041492898150184279e+26,2.050130629344029111e+26,2.057333414517810887e+26,2.058258625436509388e+26,2.059636022479319435e+26,1.059583544991804110e+26,9.640359651303065002e+25
4.292929292929292969e-08,2.041768003691180431e+26,2.050296881371064628e+26,2.057413536931730134e+26,2.058327991653420980e+26,2.059689505228306858e+26,1.058866201206588559e+26,9.634428128388183230e+25
4.393939393939393941e-08,2.041217271829347737e+26,2.049964180864680264e+26,2.057253245182731828e+26,2.058189223920887492e+26,2.059582518636624745e+26,1.060298496519785222e+26,9.646274568314446598e+25
4.343434343434343786e-08,2.041492898232501966e+26,2.050130629363413845e+26,2.057333414520108522e+26,2.058258625438011595e+26,2.059636022480016938e+26,1.059583544063507917e+26,9.640359646401273803e+25
4.444444444444444758e-08,2.040941123215101996e+26,2.049797535575997727e+26,2.057173028884141487e+26,2.058119787078857221e+26,2.059528993687490101e+26,1.061011073144161369e+26,9.652172971211673548e+25
4.393939393939393941e-08,2.041217271911964010e+26,2.049964180884110009e+26,2.057253245185032900e+26,2.058189223922392792e+26,2.059582518637324310e+26,1.060298495600569106e+26,9.646274563448015006e+25
4.494949494949494913e-08,2.040664450870816917e+26,2.049630693139544262e+26,2.057092765581917655e+26,2.058050314884189382e+26,2.059475447619857638e+26,1.061721291120502267e+26,9.658054946221978163e+25
4.444444444444444758e-08,2.040941123298015481e+26,2.049797535595469734e+26,2.057173028886442903e+26,2.058119787080363209e+26,2.059528993688188290e+26,1.061011072233913660e+26,9.652172966380280298e+25
4.545454545454545730e-08,2.040387253354790520e+26,2.049463653216140461e+26,2.057012455235913038e+26,2.057980807310637600e+26,2.059421880421668463e+26,1.062429166545790775e+26,9.663920578953569429e+25
4.494949494949494913e-08,2.040664450954031050e+26,2.049630693159060937e+26,2.057092765584222850e+26,2.058050314885698118e+26,2.059475447620556858e+26,1.061721290219113701e+26,9.658054941425303711e+25
4.595959595959595885e-08,2.040109529220199504e+26,2.049296415465845161e+26,2.056932097805925367e+26,2.057911264331918738e+26,2.059368292080849938e+26,1.063134715360343948e+26,9.669769954401116817e+25
4.545454545454545730e-08,2.040387253438304613e+26,2.049463653235700086e+26,2.057012455238220981e+26,2.057980807312146336e+26,2.059421880422370088e+26,1.062429165653153119e+26,9.663920574191299383e+25
4.646464646464646702e-08,2.039831277015103720e+26,2.049128979547970559e+26,2.056851693251714924e+26,2.057841685921737975e+26,2.059314682585329426e+26,1.063837953349742681e+26,9.675603156951299380e+25
4.595959595959595885e-08,2.040109529304014589e+26,2.049296415485449109e+26,2.056932097808236403e+26,2.057911264333431254e+26,2.059368292081551908e+26,1.063134714476350687e+26,9.669769949672953965e+25
4.696969696969696857e-08,2.039552495282392218e+26,2.048961345121067443e+26,2.056771241532986324e+26,2.057772072053760977e+26,2.059261051923010925e+26,1.064538896146698126e+26,9.681420270388128080e+25
4.646464646464646702e-08,2.039831277099221514e+26,2.049128979567619519e+26,2.056851693254027334e+26,2.057841685923250491e+26,2.059314682586029334e+26,1.063837952474287471e+26,9.675603152256925895e+25
4.747474747474747674e-08,2.039273182559802151e+26,2.048793511842932748e+26,2.056690742609416353e+26,2.057702422701644132e+26,2.059207400081803586e+26,1.065237559232920868e+26,9.687221377898390086e+25
4.696969696969696857e-08,2.039552495366816157e+26,2.048961345140760384e+26,2.056771241535303545e+26,2.057772072055276929e+26,2.059261051923713925e+26,1.064538895279678404e+26,9.681420265727258777e+25
4.797979797979797830e-08,2.038993337379851771e+26,2.048625479370589283e+26,2.056610196440617544e+26,2.057632737839001567e+26,2.059153727049596288e+26,1.065933957940938721e+26,9.693006562076857711e+25
4.747474747474747674e-08,2.039273182644531892e+26,2.048793511862668294e+26,2.056690742611735635e+26,2.057702422703160084e+26,2.059207400082506586e+26,1.065237558374233039e+26,9.687221373270717444e+25
4.848484848484848646e-08,2.038712958269861388e+26,2.048457247360315282e+26,2.056529602986180095e+26,2.057563017439435381e+26,2.059100032814280316e+26,1.066628107455909380e+26,9.698775904931653684e+25
4.797979797979797830e-08,2.038993337464891093e+26,2.048625479390372246e+26,2.056610196442939575e+26,2.057632737840518893e+26,2.059153727050301006e+26,1.065933957090482626e+26,9.693006557482101698e+25
4.898989898989899463e-08,2.038432043751894273e+26,2.048288815467609014e+26,2.056448962205625143e+26,2.057493261476515033e+26,2.059046317363728058e+26,1.067320022817385995e+26,9.704529487889283135e+25
4.848484848484848646e-08,2.038712958355209260e+26,2.048457247380142226e+26,2.056529602988500752e+26,2.057563017440953394e+26,2.059100032814984347e+26,1.066628106613585205e+26,9.698775900369498190e+25
4.949494949494949619e-08,2.038150592342755968e+26,2.048120183347210082e+26,2.056368274058443930e+26,2.057423469923783182e+26,2.058992580685806401e+26,1.068009718921077933e+26,9.710267391799902661e+25
4.898989898989899463e-08,2.038432043837552757e+26,2.048288815487483030e+26,2.056448962207951297e+26,2.057493261478033390e+26,2.059046317364432432e+26,1.067320021983097531e+26,9.704529483359448129e+25
4.999999999999999774e-08,2.037868602553971958e+26,2.047951350653087748e+26,2.056287538504085436e+26,2.057353642754764961e+26,2.058938822768374333e+26,1.068697210520573753e+26,9.715989696942335131e+25
4.949494949494949619e-08,2.038150592428726095e+26,2.048120183367129454e+26,2.056368274060774207e+26,2.057423469925303600e+26,2.058992580686511119e+26,1.068009718094729146e+26,9.710267387302099522e+25
7.487437185929648395e-08,2.023402209459219799e+26,2.039423710493707374e+26,2.052261573625737599e+26,2.053877330006921092e+26,2.056269024938205474e+26,1.100439543345287949e+26,9.982576572357532686e+25
4.999999999999999774e-08,2.037984016598168083e+26,2.047993392850318762e+26,2.056297292284403873e+26,2.057360953466448645e+26,2.058943169499618802e+26,1.069065814102901622e+26,9.718700847610411329e+25
9.974874371859297015e-08,2.007325595848253520e+26,2.030325202282446703e+26,2.048106052527564490e+26,2.050304186097257150e+26,2.053541936116889289e+26,1.127808739159643339e+26,1.021634955092331429e+26
7.487437185929648395e-08,2.023414596508740513e+26,2.039426382359132978e+26,2.052261868197414779e+26,2.053877520985449787e+26,2.056269112439657346e+26,1.100376232980280009e+26,9.982192919915781102e+25
1.246231155778894299e-07,1.989509227052993106e+26,2.020646419394019178e+26,2.043825178664156800e+26,2.046637935552743599e+26,2.050760284418485473e+26,1.152185303927413124e+26,1.042638190602450354e+26
9.974874371859297015e-08,2.007340570712934577e+26,2.030328202575444211e+26,2.048106364271208114e+26,2.050304386723685643e+26,2.053542027021775982e+26,1.127766161045822816e+26,1.021606780457786021e+26
1.494974874371859426e-07,1.969669770124893906e+26,2.010332327070837095e+26,2.039413377288062945e+26,2.042875004840918292e+26,2.047922477503446527e+26,1.174195697955877117e+26,1.061700312418702424e+26
1.246231155778894299e-07,1.989527466389366686e+26,2.020649798107849173e+26,2.043825508814226025e+26,2.046638146431927324e+26,2.050760378897254998e+26,1.152155520400844563e+26,1.042617025112162890e+26
1.743718592964824023e-07,1.947462690977533627e+26,1.999321024934768158e+26,2.034864749335824071e+26,2.039011640818144264e+26,2.045026862288308350e+26,1.194285153072260554e+26,1.079149822064945405e+26
1.494974874371859426e-07,1.969692161628670661e+26,2.010336143213951147e+26,2.039413727184107562e+26,2.042875226623262702e+26,2.047922575737945049e+26,1.174174161243738596e+26,1.061684094086859758e+26
1.992462311557788885e-07,1.922466012622613518e+26,1.987542696516359638e+26,2.030173048302390946e+26,2.035043899603840207e+26,2.042071722010865558e+26,1.212779821210563716e+26,1.095240562659339388e+26
1.743718592964824023e-07,1.947490409020175102e+26,1.999325348394373486e+26,2.034865120432761846e+26,2.039011874203626979e+26,2.045026964472840534e+26,1.194269130524693207e+26,1.079137175396331211e+26
2.241206030150753747e-07,1.894159088992744050e+26,1.974918371120877494e+26,2.025331655179044204e+26,2.030967634634795844e+26,2.039055273109447906e+26,1.229924976132392901e+26,1.110171884357329211e+26
1.992462311557788885e-07,1.922500624344528526e+26,1.987547610352486556e+26,2.030173442181903714e+26,2.035044145346465069e+26,2.042071828353387880e+26,1.212767603445912646e+26,1.095230546597353205e+26
2.489949748743718345e-07,1.861894722089796355e+26,1.961358460462446222e+26,2.020333551270620897e+26,2.026778483829296580e+26,2.035975661899879345e+26,1.245909365129302270e+26,1.124102618741766898e+26
2.241206030150753747e-07,1.894202705129451797e+26,1.974923974400427326e+26,2.025332073562248027e+26,2.030967893547481966e+26,2.039055383832910399e+26,1.229915456376794170e+26,1.110163840506371413e+26
2.738693467336683471e-07,1.824862349923588763e+26,1.946761024385829882e+26,2.015171288688545937e+26,2.022471855784046253e+26,2.032830961031756863e+26,1.260881227725137621e+26,1.137160966643228747e+26
2.489949748743718345e-07,1.861950216571372621e+26,1.961364871773773348e+26,2.020333996032133965e+26,2.026778756789293093e+26,2.035975777243736745e+26,1.245901805049147285e+26,1.124096077197066003e+26
2.987437185929648069e-07,1.782039125225211608e+26,1.931009710047457789e+26,2.009836958294619725e+26,2.018042914919240025e+26,2.029619165703461074e+26,1.274959125994118693e+26,1.149451625979320307e+26
2.738693467336683471e-07,1.824933695319735048e+26,1.946768386216387496e+26,2.015171761872144587e+26,2.022472143738912622e+26,2.032831081253682812e+26,1.260875121713175237e+26,1.137155585987671988e+26
3.236180904522613196e-07,1.732124034300629666e+26,1.913971296684292791e+26,2.004322154846730103e+26,2.013486565478743305e+26,2.026338189612708839e+26,1.288239446084632732e+26,1.161061016821619411e+26
2.987437185929648069e-07,1.782131957167320963e+26,1.931018194265401440e+26,2.009837462130671883e+26,2.018043218893456517e+26,2.029619291081284981e+26,1.274954119705509308e+26,1.149447154129009109e+26
3.484924623115577793e-07,1.673446073184522697e+26,1.895492762919640137e+26,1.998617939070988134e+26,2.008797434283036220e+26,2.022985860616501867e+26,1.300801706769463634e+26,1.172061170084547323e+26
3.236180904522613196e-07,1.732246779532107383e+26,1.913981111450184334e+26,2.004322691771620221e+26,2.013486886581036830e+26,2.026338320446620398e+26,1.288235286005291115e+26,1.161057264922079337e+26
3.733668341708542920e-07,1.603824138430172294e+26,1.875397774453643343e+26,1.992714796355207229e+26,2.003969852122229875e+26,2.019559916070907158e+26,1.312712388906872354e+26,1.182512661698418815e+26
3.484924623115577793e-07,1.673612817482679752e+26,1.895504161486248515e+26,1.998618511748782034e+26,2.008797773714505720e+26,2.022985997231547296e+26,1.300798208130561055e+26,1.172057994766515136e+26
3.982412060301507517e-07,1.520304660434748341e+26,1.853482465273339937e+26,1.986602591725745054e+26,1.998997833664925404e+26,2.016057997817233469e+26,1.324027746083124415e+26,1.192466854475893452e+26
